entidad,municipio,nEgresos,anho
25,3,98,2008
25,4,135,2008
25,5,156,2008
25,6,5527,2008
25,7,81,2008
25,8,10,2008
25,9,503,2008
25,10,386,2008
25,11,1616,2008
25,12,1964,2008
25,13,80,2008
25,14,246,2008
25,15,469,2008
25,16,60,2008
25,17,127,2008
25,18,607,2008
26,2,522,2008
26,3,71,2008
26,17,699,2008
26,18,2942,2008
26,19,229,2008
26,25,46,2008
26,29,1135,2008
26,30,4438,2008
26,33,83,2008
26,36,159,2008
26,38,124,2008
26,41,53,2008
26,42,1314,2008
26,43,1435,2008
26,48,631,2008
26,55,866,2008
26,58,12,2008
26,66,28,2008
27,1,338,2008
27,2,1332,2008
27,3,4,2008
27,4,7052,2008
27,5,23,2008
27,6,746,2008
27,7,294,2008
27,8,869,2008
27,9,91,2008
27,10,91,2008
27,12,1026,2008
27,13,133,2008
27,14,435,2008
27,15,123,2008
27,16,620,2008
27,17,381,2008
28,2,84,2008
28,9,1528,2008
28,17,11,2008
28,21,1077,2008
28,22,2293,2008
28,27,1835,2008
28,32,2806,2008
28,35,399,2008
28,37,169,2008
28,38,1691,2008
28,39,240,2008
28,41,2534,2008
29,5,169,2008
29,6,520,2008
29,7,107,2008
29,18,95,2008
29,25,321,2008
29,33,976,2008
29,34,126,2008
29,38,1176,2008
29,44,166,2008
30,10,605,2008
30,11,79,2008
30,13,260,2008
30,16,278,2008
30,21,37,2008
30,32,314,2008
30,34,90,2008
30,38,443,2008
30,39,1951,2008
30,44,1778,2008
30,45,910,2008
30,47,607,2008
30,58,585,2008
30,61,5,2008
30,66,170,2008
30,69,103,2008
30,71,499,2008
30,72,143,2008
30,77,319,2008
30,82,221,2008
30,83,91,2008
30,87,3628,2008
30,89,526,2008
30,91,89,2008
30,97,96,2008
30,102,928,2008
30,104,327,2008
30,108,1441,2008
30,109,500,2008
30,116,757,2008
30,117,20,2008
30,118,156,2008
30,121,81,2008
30,123,442,2008
30,124,967,2008
30,128,349,2008
30,130,93,2008
30,131,1369,2008
30,138,1428,2008
30,141,859,2008
30,143,440,2008
30,155,319,2008
30,161,127,2008
30,164,118,2008
30,173,340,2008
30,174,730,2008
30,178,49,2008
30,181,182,2008
30,183,215,2008
30,184,311,2008
30,189,837,2008
30,193,4286,2008
30,201,446,2008
30,206,8,2008
30,210,106,2008
31,2,200,2008
31,40,180,2008
31,48,173,2008
31,50,5373,2008
31,52,83,2008
31,56,410,2008
31,59,15,2008
31,96,627,2008
31,101,287,2008
32,5,66,2008
32,7,224,2008
32,10,2085,2008
32,17,2633,2008
32,19,150,2008
32,20,473,2008
32,22,187,2008
32,23,71,2008
32,24,108,2008
32,34,73,2008
32,36,134,2008
32,38,535,2008
32,39,475,2008
32,42,59,2008
32,44,31,2008
32,48,207,2008
32,49,138,2008
32,51,25,2008
32,55,174,2008
32,56,349,2008
32,57,62,2008
NA,NA,27062,2008
