entidad,municipio,nEgresos,anho
11,26,177,2015
11,27,1190,2015
11,28,414,2015
11,29,125,2015
11,30,259,2015
11,31,516,2015
11,32,500,2015
11,33,948,2015
11,35,333,2015
11,37,1345,2015
11,39,64,2015
11,41,353,2015
11,42,599,2015
11,44,217,2015
11,46,183,2015
12,1,4140,2015
12,7,116,2015
12,11,436,2015
12,12,746,2015
12,22,848,2015
12,28,1127,2015
12,29,2798,2015
12,32,190,2015
12,34,493,2015
12,35,1454,2015
12,38,771,2015
12,40,19,2015
12,46,1055,2015
12,50,81,2015
12,51,198,2015
12,55,659,2015
12,61,90,2015
12,66,1840,2015
12,68,186,2015
12,75,98,2015
13,3,410,2015
13,8,260,2015
13,11,55,2015
13,27,65,2015
13,28,1558,2015
13,29,370,2015
13,30,1207,2015
13,31,98,2015
13,35,529,2015
13,41,345,2015
13,48,3484,2015
13,53,92,2015
13,61,212,2015
13,63,166,2015
13,69,147,2015
13,73,385,2015
13,76,1253,2015
13,77,1456,2015
13,81,601,2015
14,6,299,2015
14,13,168,2015
14,15,776,2015
14,18,1033,2015
14,21,3,2015
14,22,120,2015
14,23,1253,2015
14,24,584,2015
14,25,166,2015
14,35,78,2015
14,37,115,2015
14,39,14167,2015
14,42,103,2015
14,43,51,2015
14,50,78,2015
14,53,1041,2015
14,55,386,2015
14,58,50,2015
14,63,813,2015
14,64,128,2015
14,67,1940,2015
14,73,347,2015
14,78,170,2015
14,82,491,2015
14,83,771,2015
14,85,207,2015
14,91,110,2015
14,93,1085,2015
14,97,778,2015
14,100,97,2015
14,118,271,2015
14,120,2775,2015
14,124,486,2015
15,1,207,2015
15,2,277,2015
15,7,169,2015
15,9,707,2015
15,12,197,2015
15,13,3153,2015
15,14,764,2015
15,16,425,2015
15,20,428,2015
15,21,256,2015
15,24,2359,2015
15,25,2779,2015
15,31,2583,2015
15,33,6199,2015
15,35,489,2015
15,36,261,2015
15,37,91,2015
15,39,1478,2015
15,40,701,2015
15,42,793,2015
15,43,234,2015
15,45,628,2015
15,47,196,2015
15,52,215,2015
15,54,456,2015
15,57,2459,2015
15,58,3476,2015
15,60,220,2015
15,64,114,2015
15,65,291,2015
15,67,229,2015
15,70,2409,2015
15,74,645,2015
15,80,75,2015
15,81,591,2015
15,82,794,2015
15,86,106,2015
15,87,354,2015
15,88,850,2015
15,90,454,2015
15,94,338,2015
15,97,175,2015
15,99,2034,2015
15,104,3123,2015
15,105,146,2015
15,106,5734,2015
15,109,986,2015
15,110,509,2015
15,112,155,2015
15,113,202,2015
15,114,505,2015
15,115,459,2015
15,117,46,2015
15,120,340,2015
15,121,6,2015
15,122,1365,2015
15,123,146,2015
15,124,877,2015
16,6,945,2015
16,8,8,2015
16,9,773,2015
16,10,15,2015
16,12,383,2015
16,14,20,2015
16,15,223,2015
16,22,615,2015
16,24,238,2015
16,34,303,2015
16,35,61,2015
16,38,419,2015
16,50,556,2015
16,52,1187,2015
16,53,4123,2015
16,55,142,2015
16,57,152,2015
16,65,860,2015
16,66,783,2015
16,69,978,2015
16,71,299,2015
16,75,573,2015
16,76,555,2015
16,82,567,2015
16,97,4,2015
16,98,637,2015
16,99,2,2015
16,102,2185,2015
16,104,308,2015
16,107,186,2015
16,108,2114,2015
16,112,650,2015
17,3,404,2015
17,6,1742,2015
17,7,2868,2015
17,8,79,2015
17,12,1139,2015
17,13,72,2015
17,16,189,2015
17,17,186,2015
17,18,911,2015
17,21,313,2015
17,29,1188,2015
17,31,167,2015
18,1,74,2015
18,4,95,2015
18,6,240,2015
18,9,252,2015
18,10,215,2015
18,15,743,2015
18,16,72,2015
18,17,3287,2015
18,18,29,2015
18,19,32,2015
18,20,318,2015
19,6,726,2015
19,11,214,2015
19,14,333,2015
19,17,195,2015
19,26,6516,2015
19,33,437,2015
19,38,680,2015
19,39,2369,2015
19,44,321,2015
19,46,3749,2015
20,6,267,2015
20,14,180,2015
20,21,17,2015
20,26,193,2015
20,31,327,2015
20,39,818,2015
20,41,550,2015
20,42,105,2015
20,43,812,2015
20,44,280,2015
20,57,695,2015
20,59,1066,2015
20,64,97,2015
20,67,3156,2015
20,73,620,2015
20,79,725,2015
20,115,4,2015
20,156,80,2015
20,158,104,2015
20,164,216,2015
20,177,222,2015
20,184,1217,2015
20,190,184,2015
20,277,86,2015
20,278,193,2015
20,295,434,2015
20,307,31,2015
20,318,469,2015
20,324,681,2015
20,327,203,2015
20,334,203,2015
20,364,274,2015
20,397,623,2015
20,413,350,2015
20,467,531,2015
20,469,438,2015
20,482,845,2015
20,484,100,2015
20,515,396,2015
20,516,170,2015
20,526,207,2015
20,545,59,2015
20,551,755,2015
20,559,166,2015
21,1,189,2015
21,3,419,2015
21,4,365,2015
21,6,102,2015
21,10,88,2015
21,19,1009,2015
21,25,34,2015
21,35,190,2015
21,43,338,2015
21,44,84,2015
21,45,270,2015
21,47,302,2015
21,53,422,2015
21,67,45,2015
21,71,867,2015
21,72,66,2015
21,74,725,2015
21,82,5,2015
21,83,62,2015
21,84,250,2015
21,85,858,2015
21,91,30,2015
21,94,536,2015
21,109,59,2015
21,110,58,2015
21,111,13,2015
21,114,5719,2015
21,116,83,2015
21,119,957,2015
21,128,146,2015
21,132,759,2015
21,140,350,2015
21,142,764,2015
21,145,68,2015
21,154,818,2015
21,155,142,2015
21,156,2678,2015
21,164,728,2015
21,169,334,2015
21,172,31,2015
21,174,1404,2015
21,177,37,2015
21,183,47,2015
21,186,466,2015
21,191,63,2015
21,195,136,2015
21,197,1027,2015
21,206,1,2015
21,207,748,2015
21,208,820,2015
21,210,88,2015
21,217,37,2015
22,1,57,2015
22,4,1031,2015
22,9,428,2015
22,14,6595,2015
22,16,2022,2015
22,18,13,2015
23,1,400,2015
23,2,445,2015
23,3,46,2015
23,4,1458,2015
23,5,3643,2015
23,6,151,2015
23,7,5,2015
23,8,1475,2015
23,10,50,2015
24,3,291,2015
24,8,237,2015
24,10,37,2015
24,13,2108,2015
24,15,278,2015
24,16,124,2015
24,20,974,2015
24,24,1052,2015
24,25,70,2015
24,28,5423,2015
24,35,1348,2015
24,37,1394,2015
24,40,119,2015
24,53,261,2015
24,54,123,2015
24,56,15,2015
24,58,8,2015
25,1,2716,2015
25,2,90,2015
25,3,8,2015
25,4,120,2015
25,5,96,2015
25,6,6340,2015
25,7,60,2015
25,8,29,2015
25,9,541,2015
25,10,312,2015
25,11,1542,2015
25,12,1821,2015
25,13,54,2015
25,14,131,2015
25,15,408,2015
25,16,4,2015
25,17,81,2015
25,18,474,2015
26,2,589,2015
26,3,73,2015
26,17,566,2015
26,18,2832,2015
26,19,234,2015
26,25,32,2015
26,29,1043,2015
26,30,4489,2015
26,33,422,2015
26,36,256,2015
26,38,67,2015
26,41,61,2015
26,42,1176,2015
26,43,1309,2015
26,48,416,2015
26,55,1078,2015
26,66,15,2015
27,1,292,2015
27,2,1877,2015
27,3,149,2015
27,4,7806,2015
27,5,1222,2015
27,6,665,2015
27,7,246,2015
27,8,878,2015
27,9,15,2015
27,10,81,2015
27,11,123,2015
27,12,948,2015
27,13,152,2015
27,14,312,2015
27,15,210,2015
27,16,746,2015
27,17,396,2015
28,1,12,2015
28,2,83,2015
28,3,328,2015
28,9,1304,2015
28,16,55,2015
28,17,10,2015
28,21,944,2015
28,22,2503,2015
28,25,75,2015
28,27,2142,2015
28,32,3527,2015
28,33,179,2015
28,34,16,2015
28,35,297,2015
28,37,139,2015
28,38,1606,2015
28,39,284,2015
28,40,362,2015
28,41,2224,2015
29,2,1537,2015
29,5,229,2015
29,6,581,2015
29,7,203,2015
29,13,963,2015
29,18,183,2015
29,23,367,2015
29,25,349,2015
29,33,1232,2015
29,34,265,2015
29,38,1056,2015
29,44,435,2015
30,9,36,2015
30,10,601,2015
30,11,24,2015
30,13,223,2015
30,16,448,2015
30,21,75,2015
30,23,340,2015
30,28,826,2015
30,32,294,2015
30,34,143,2015
30,38,499,2015
30,39,2015,2015
30,44,1736,2015
30,45,830,2015
30,47,997,2015
30,48,240,2015
30,58,703,2015
30,61,502,2015
30,66,248,2015
30,69,130,2015
30,71,482,2015
30,72,31,2015
30,77,186,2015
30,82,110,2015
30,83,50,2015
30,87,3608,2015
30,89,1091,2015
30,91,66,2015
30,97,150,2015
30,102,933,2015
30,104,332,2015
30,108,1168,2015
30,109,397,2015
30,112,199,2015
30,116,568,2015
30,117,12,2015
30,118,279,2015
30,121,62,2015
30,123,191,2015
30,124,1198,2015
30,128,345,2015
30,129,58,2015
30,130,133,2015
30,131,1382,2015
30,138,1707,2015
30,141,1086,2015
30,143,336,2015
30,155,323,2015
30,160,140,2015
30,161,139,2015
30,164,223,2015
30,169,119,2015
30,173,292,2015
30,174,444,2015
30,178,51,2015
30,181,142,2015
30,183,209,2015
30,184,268,2015
30,189,694,2015
30,193,3274,2015
30,201,567,2015
30,210,54,2015
31,2,444,2015
31,40,525,2015
31,48,381,2015
31,50,6210,2015
31,52,58,2015
31,56,378,2015
31,96,880,2015
31,101,236,2015
31,102,1041,2015
32,5,59,2015
32,7,229,2015
32,10,2527,2015
32,17,3007,2015
32,19,108,2015
32,20,370,2015
32,22,119,2015
32,23,51,2015
32,24,310,2015
32,34,59,2015
32,36,43,2015
32,38,426,2015
32,39,426,2015
32,42,6,2015
32,44,58,2015
32,48,227,2015
32,49,96,2015
32,51,22,2015
32,55,215,2015
32,56,544,2015
32,57,63,2015
