entidad,municipio,nEgresos,anho
14,6,175,2019
14,13,74,2019
14,15,587,2019
14,18,721,2019
14,21,2,2019
14,22,70,2019
14,23,1119,2019
14,24,456,2019
14,25,111,2019
14,35,34,2019
14,37,40,2019
14,39,10223,2019
14,42,85,2019
14,43,49,2019
14,50,141,2019
14,53,844,2019
14,55,256,2019
14,58,45,2019
14,63,627,2019
14,64,54,2019
14,67,1539,2019
14,73,231,2019
14,78,32,2019
14,82,308,2019
14,83,827,2019
14,85,119,2019
14,91,18,2019
14,93,863,2019
14,97,932,2019
14,100,58,2019
14,114,3,2019
14,118,175,2019
14,120,3089,2019
14,124,318,2019
15,1,289,2019
15,2,198,2019
15,9,563,2019
15,12,114,2019
15,13,2404,2019
15,14,682,2019
15,16,321,2019
15,20,410,2019
15,21,157,2019
15,24,1825,2019
15,25,2411,2019
15,30,107,2019
15,31,2204,2019
15,33,4603,2019
15,35,256,2019
15,36,257,2019
15,37,100,2019
15,39,1171,2019
15,40,604,2019
15,42,635,2019
15,43,203,2019
15,45,559,2019
15,47,234,2019
15,51,1,2019
15,52,186,2019
15,54,498,2019
15,57,1704,2019
15,58,2050,2019
15,60,99,2019
15,64,172,2019
15,65,148,2019
15,67,143,2019
15,70,1496,2019
15,74,587,2019
15,80,57,2019
15,81,532,2019
15,82,627,2019
15,86,90,2019
15,87,189,2019
15,88,822,2019
15,90,392,2019
15,94,228,2019
15,97,140,2019
15,99,1503,2019
15,104,1202,2019
15,105,72,2019
15,106,5310,2019
15,109,503,2019
15,110,635,2019
15,112,112,2019
15,113,108,2019
15,114,508,2019
15,115,186,2019
15,117,49,2019
15,120,571,2019
15,121,1,2019
15,122,969,2019
15,123,125,2019
15,124,416,2019
16,6,924,2019
16,8,6,2019
16,9,516,2019
16,10,28,2019
16,12,322,2019
16,14,2,2019
16,15,214,2019
16,22,669,2019
16,24,246,2019
16,34,128,2019
16,35,38,2019
16,38,245,2019
16,45,63,2019
16,50,366,2019
16,52,826,2019
16,53,2956,2019
16,55,46,2019
16,57,65,2019
16,65,793,2019
16,66,863,2019
16,69,667,2019
16,71,119,2019
16,75,505,2019
16,76,317,2019
16,82,84,2019
16,97,12,2019
16,98,647,2019
16,99,5,2019
16,102,1448,2019
16,104,193,2019
16,107,132,2019
16,108,1477,2019
16,112,414,2019
17,3,275,2019
17,6,1220,2019
17,7,1744,2019
17,8,40,2019
17,12,792,2019
17,13,81,2019
17,16,74,2019
17,17,23,2019
17,18,459,2019
17,21,130,2019
17,29,800,2019
17,31,181,2019
18,1,60,2019
18,4,51,2019
18,6,146,2019
18,9,37,2019
18,10,139,2019
18,15,469,2019
18,16,54,2019
18,17,2587,2019
18,18,21,2019
18,19,3,2019
18,20,233,2019
19,6,783,2019
19,9,1,2019
19,11,145,2019
19,14,276,2019
19,17,173,2019
19,26,5858,2019
19,33,375,2019
19,38,397,2019
19,39,2479,2019
19,44,242,2019
19,46,2578,2019
20,6,226,2019
20,14,109,2019
20,21,6,2019
20,26,156,2019
20,31,226,2019
20,39,679,2019
20,41,524,2019
20,42,108,2019
20,43,507,2019
20,44,137,2019
20,57,589,2019
20,59,939,2019
20,64,71,2019
20,67,2309,2019
20,70,62,2019
20,73,497,2019
20,79,439,2019
20,115,2,2019
20,156,90,2019
20,158,130,2019
20,164,188,2019
20,177,202,2019
20,184,920,2019
20,190,187,2019
20,277,113,2019
20,278,225,2019
20,295,406,2019
20,307,47,2019
20,318,319,2019
20,324,639,2019
20,327,150,2019
20,334,100,2019
20,364,119,2019
20,397,454,2019
20,413,340,2019
20,467,579,2019
20,469,402,2019
20,482,516,2019
20,484,57,2019
20,515,271,2019
20,516,185,2019
20,526,161,2019
20,545,47,2019
20,551,757,2019
20,559,130,2019
21,1,63,2019
21,3,279,2019
21,4,309,2019
21,6,118,2019
21,10,51,2019
21,19,830,2019
21,25,14,2019
21,35,105,2019
21,43,235,2019
21,44,32,2019
21,45,343,2019
21,47,182,2019
21,51,2,2019
21,53,470,2019
21,67,70,2019
21,71,796,2019
21,72,65,2019
21,74,709,2019
21,82,9,2019
21,83,22,2019
21,84,173,2019
21,85,634,2019
21,91,36,2019
21,94,499,2019
21,109,56,2019
21,110,45,2019
21,111,20,2019
21,114,5094,2019
21,116,39,2019
21,119,1142,2019
21,128,61,2019
21,132,497,2019
21,142,498,2019
21,145,36,2019
21,154,603,2019
21,155,152,2019
21,156,1745,2019
21,164,577,2019
21,169,98,2019
21,174,1335,2019
21,177,64,2019
21,183,45,2019
21,186,422,2019
21,191,35,2019
21,194,96,2019
21,195,97,2019
21,197,703,2019
21,206,4,2019
21,207,795,2019
21,208,643,2019
21,210,41,2019
21,217,68,2019
22,1,29,2019
22,4,820,2019
22,9,388,2019
22,11,232,2019
22,14,5016,2019
22,16,1631,2019
22,18,1,2019
23,1,346,2019
23,2,332,2019
23,3,16,2019
23,4,1189,2019
23,5,3272,2019
23,6,146,2019
23,7,14,2019
23,8,1137,2019
23,10,95,2019
24,3,198,2019
24,8,224,2019
24,10,15,2019
24,13,1306,2019
24,15,227,2019
24,16,14,2019
24,20,807,2019
24,24,873,2019
24,25,51,2019
24,28,4444,2019
24,35,334,2019
24,37,767,2019
24,40,70,2019
24,53,724,2019
24,54,58,2019
24,56,27,2019
24,58,5,2019
25,1,2138,2019
25,2,35,2019
25,3,3,2019
25,4,52,2019
25,5,46,2019
25,6,4561,2019
25,7,17,2019
25,8,68,2019
25,9,287,2019
25,10,286,2019
25,11,1141,2019
25,12,1430,2019
25,13,20,2019
25,14,93,2019
25,15,288,2019
25,17,26,2019
25,18,385,2019
26,2,537,2019
26,3,46,2019
26,17,505,2019
26,18,2301,2019
26,19,188,2019
26,25,37,2019
26,29,799,2019
26,30,3156,2019
26,33,321,2019
26,36,208,2019
26,38,6,2019
26,41,93,2019
26,42,1012,2019
26,43,965,2019
26,48,328,2019
26,55,739,2019
26,66,6,2019
27,1,221,2019
27,2,1293,2019
27,3,129,2019
27,4,5056,2019
27,5,802,2019
27,6,492,2019
27,7,193,2019
27,8,538,2019
27,9,7,2019
27,10,43,2019
27,11,123,2019
27,12,597,2019
27,13,126,2019
27,14,170,2019
27,15,140,2019
27,16,448,2019
27,17,316,2019
28,1,12,2019
28,2,53,2019
28,3,416,2019
28,9,827,2019
28,16,52,2019
28,21,734,2019
28,22,1796,2019
28,25,7,2019
28,27,1579,2019
28,32,2555,2019
28,33,342,2019
28,34,7,2019
28,35,269,2019
28,37,122,2019
28,38,1059,2019
28,39,267,2019
28,40,340,2019
28,41,1532,2019
29,2,1260,2019
29,5,223,2019
29,6,259,2019
29,7,126,2019
29,13,766,2019
29,18,90,2019
29,23,303,2019
29,25,443,2019
29,33,1011,2019
29,34,114,2019
29,38,818,2019
29,44,231,2019
30,9,31,2019
30,10,466,2019
30,11,2,2019
30,13,193,2019
30,16,273,2019
30,21,45,2019
30,23,232,2019
30,28,654,2019
30,32,245,2019
30,34,119,2019
30,38,363,2019
30,39,1181,2019
30,44,1232,2019
30,45,613,2019
30,47,876,2019
30,48,58,2019
30,58,478,2019
30,61,379,2019
30,66,212,2019
30,69,100,2019
30,71,481,2019
30,72,37,2019
30,77,106,2019
30,82,113,2019
30,83,12,2019
30,87,2472,2019
30,89,716,2019
30,91,38,2019
30,97,138,2019
30,102,678,2019
30,104,271,2019
30,108,748,2019
30,109,334,2019
30,112,234,2019
30,116,474,2019
30,118,213,2019
30,121,26,2019
30,123,147,2019
30,124,704,2019
30,128,467,2019
30,129,73,2019
30,130,57,2019
30,131,982,2019
30,138,1578,2019
30,141,805,2019
30,143,276,2019
30,155,315,2019
30,160,183,2019
30,161,95,2019
30,164,212,2019
30,169,89,2019
30,173,123,2019
30,174,350,2019
30,178,22,2019
30,181,47,2019
30,183,130,2019
30,184,232,2019
30,189,535,2019
30,193,2229,2019
30,201,146,2019
30,206,2,2019
30,210,34,2019
31,2,355,2019
31,40,471,2019
31,41,1174,2019
31,48,312,2019
31,50,3386,2019
31,52,98,2019
31,56,207,2019
31,58,380,2019
31,79,1,2019
31,89,203,2019
31,96,588,2019
31,101,143,2019
31,102,942,2019
32,5,22,2019
32,7,215,2019
32,10,1880,2019
32,17,2350,2019
32,19,73,2019
32,20,302,2019
32,22,109,2019
32,23,35,2019
32,24,195,2019
32,34,23,2019
32,36,26,2019
32,38,387,2019
32,39,283,2019
32,42,54,2019
32,44,31,2019
32,48,230,2019
32,49,67,2019
32,51,15,2019
32,55,144,2019
32,56,485,2019
32,57,21,2019
NA,NA,5,2019
