entidad,municipio,nEgresos,anho
11,25,177,2009
11,26,260,2009
11,27,1488,2009
11,28,2,2009
11,30,313,2009
11,31,310,2009
11,32,514,2009
11,33,580,2009
11,34,20,2009
11,35,317,2009
11,37,1012,2009
11,38,28,2009
11,39,130,2009
11,40,36,2009
11,41,759,2009
11,42,212,2009
11,44,126,2009
12,1,4488,2009
12,11,362,2009
12,12,561,2009
12,22,1170,2009
12,28,713,2009
12,29,2320,2009
12,34,395,2009
12,35,1189,2009
12,38,931,2009
12,46,902,2009
12,50,71,2009
12,55,39,2009
12,66,1350,2009
13,3,509,2009
13,8,424,2009
13,11,57,2009
13,13,2,2009
13,27,123,2009
13,28,1330,2009
13,29,441,2009
13,30,1308,2009
13,31,264,2009
13,35,611,2009
13,41,413,2009
13,48,3516,2009
13,53,174,2009
13,61,98,2009
13,63,89,2009
13,69,80,2009
13,73,383,2009
13,76,1386,2009
13,77,1329,2009
13,81,505,2009
14,6,338,2009
14,13,30,2009
14,15,818,2009
14,18,1485,2009
14,21,3,2009
14,22,92,2009
14,23,1324,2009
14,24,638,2009
14,25,212,2009
14,35,92,2009
14,37,121,2009
14,39,14660,2009
14,42,107,2009
14,43,91,2009
14,53,850,2009
14,55,577,2009
14,58,60,2009
14,63,325,2009
14,64,307,2009
14,67,2197,2009
14,70,12,2009
14,73,279,2009
14,78,91,2009
14,82,422,2009
14,83,912,2009
14,85,201,2009
14,91,103,2009
14,93,1051,2009
14,94,1,2009
14,100,110,2009
14,108,1,2009
14,114,15,2009
14,118,307,2009
14,120,3552,2009
14,124,191,2009
15,1,345,2009
15,2,390,2009
15,13,1987,2009
15,14,1022,2009
15,20,355,2009
15,21,146,2009
15,24,2959,2009
15,25,1926,2009
15,31,2073,2009
15,33,7398,2009
15,35,355,2009
15,37,254,2009
15,39,1288,2009
15,40,821,2009
15,42,541,2009
15,43,246,2009
15,45,868,2009
15,52,322,2009
15,57,3072,2009
15,58,5571,2009
15,64,81,2009
15,65,510,2009
15,67,153,2009
15,70,297,2009
15,74,1148,2009
15,80,80,2009
15,81,426,2009
15,82,650,2009
15,87,489,2009
15,88,820,2009
15,90,137,2009
15,94,88,2009
15,97,168,2009
15,99,712,2009
15,104,2310,2009
15,105,241,2009
15,106,5608,2009
15,110,696,2009
15,112,14,2009
15,113,5,2009
15,114,437,2009
15,115,106,2009
15,117,31,2009
15,120,455,2009
15,121,2,2009
15,122,794,2009
15,123,176,2009
16,6,1063,2009
16,9,731,2009
16,10,96,2009
16,14,54,2009
16,15,241,2009
16,24,297,2009
16,34,5,2009
16,35,16,2009
16,38,511,2009
16,50,437,2009
16,52,1466,2009
16,53,4867,2009
16,55,223,2009
16,57,21,2009
16,65,521,2009
16,66,543,2009
16,69,1046,2009
16,71,139,2009
16,75,129,2009
16,76,734,2009
16,82,464,2009
16,87,5,2009
16,97,2,2009
16,98,833,2009
16,99,74,2009
16,102,2426,2009
16,107,125,2009
16,108,1804,2009
16,112,711,2009
17,3,531,2009
17,6,1708,2009
17,7,3177,2009
17,12,1249,2009
17,17,37,2009
17,18,1,2009
17,21,327,2009
17,29,1074,2009
17,31,141,2009
18,1,142,2009
18,4,163,2009
18,6,262,2009
18,9,186,2009
18,10,396,2009
18,12,2,2009
18,15,1219,2009
18,16,115,2009
18,17,3205,2009
18,18,61,2009
18,20,792,2009
19,9,20,2009
19,11,305,2009
19,14,357,2009
19,17,199,2009
19,22,2,2009
19,26,7222,2009
19,33,483,2009
19,38,554,2009
19,39,2781,2009
19,44,478,2009
19,46,4632,2009
20,6,271,2009
20,14,182,2009
20,21,37,2009
20,26,223,2009
20,31,188,2009
20,39,844,2009
20,41,464,2009
20,42,120,2009
20,43,769,2009
20,44,69,2009
20,57,383,2009
20,59,766,2009
20,67,3494,2009
20,73,1,2009
20,79,772,2009
20,115,4,2009
20,156,59,2009
20,158,34,2009
20,164,128,2009
20,177,248,2009
20,184,682,2009
20,190,184,2009
20,295,778,2009
20,324,1126,2009
20,327,209,2009
20,364,230,2009
20,397,405,2009
20,413,114,2009
20,467,492,2009
20,469,259,2009
20,482,720,2009
20,484,124,2009
20,515,359,2009
20,516,117,2009
20,551,646,2009
21,3,1,2009
21,4,273,2009
21,6,76,2009
21,10,90,2009
21,19,606,2009
21,25,99,2009
21,35,203,2009
21,44,113,2009
21,45,321,2009
21,47,374,2009
21,53,429,2009
21,67,64,2009
21,71,4,2009
21,72,82,2009
21,82,25,2009
21,83,27,2009
21,91,7,2009
21,94,329,2009
21,110,176,2009
21,111,46,2009
21,114,6283,2009
21,116,62,2009
21,132,759,2009
21,142,735,2009
21,145,118,2009
21,154,373,2009
21,155,127,2009
21,156,2204,2009
21,164,1015,2009
21,169,291,2009
21,174,205,2009
21,177,159,2009
21,183,46,2009
21,185,2,2009
21,191,45,2009
21,195,76,2009
21,197,869,2009
21,207,910,2009
21,208,899,2009
21,210,71,2009
21,217,68,2009
22,4,1077,2009
22,9,602,2009
22,14,5727,2009
22,16,174,2009
23,1,433,2009
23,2,337,2009
23,3,23,2009
23,4,2021,2009
23,5,3501,2009
23,6,66,2009
23,7,6,2009
23,8,740,2009
24,3,412,2009
24,8,242,2009
24,10,5,2009
24,13,2114,2009
24,15,351,2009
24,16,97,2009
24,20,999,2009
24,24,1203,2009
24,25,118,2009
24,28,3280,2009
24,37,1211,2009
24,40,123,2009
24,54,183,2009
24,56,11,2009
24,58,6,2009
25,1,2921,2009
25,2,159,2009
25,3,109,2009
25,4,159,2009
25,5,113,2009
25,6,5858,2009
25,7,117,2009
25,8,300,2009
25,9,515,2009
25,10,395,2009
25,11,1869,2009
25,12,2112,2009
25,13,94,2009
25,14,203,2009
25,15,489,2009
25,16,61,2009
25,17,119,2009
25,18,647,2009
26,2,520,2009
26,3,56,2009
26,17,778,2009
26,18,461,2009
26,19,258,2009
26,25,35,2009
26,29,1088,2009
26,30,4578,2009
26,33,175,2009
26,36,219,2009
26,38,90,2009
26,41,60,2009
26,42,1479,2009
26,43,1324,2009
26,48,565,2009
26,55,866,2009
26,58,8,2009
26,66,20,2009
27,1,387,2009
27,2,1563,2009
27,3,4,2009
27,4,7759,2009
27,5,16,2009
27,6,741,2009
27,7,277,2009
27,8,1017,2009
27,9,60,2009
27,10,146,2009
27,12,1080,2009
27,13,123,2009
27,14,424,2009
27,15,205,2009
27,16,669,2009
27,17,362,2009
28,1,8,2009
28,2,43,2009
28,9,1650,2009
28,16,53,2009
28,17,14,2009
28,21,1201,2009
28,22,2470,2009
28,27,2249,2009
28,32,3488,2009
28,35,468,2009
28,37,163,2009
28,38,1663,2009
28,39,276,2009
28,41,2677,2009
29,5,163,2009
29,6,609,2009
29,7,180,2009
29,18,129,2009
29,25,391,2009
29,28,1,2009
29,33,739,2009
29,34,143,2009
29,38,1146,2009
29,44,291,2009
30,10,588,2009
30,11,54,2009
30,13,283,2009
30,16,442,2009
30,21,42,2009
30,32,385,2009
30,34,92,2009
30,38,507,2009
30,39,2166,2009
30,44,1960,2009
30,45,948,2009
30,47,676,2009
30,58,659,2009
30,61,159,2009
30,66,170,2009
30,69,100,2009
30,71,502,2009
30,72,144,2009
30,77,320,2009
30,82,192,2009
30,83,119,2009
30,87,3687,2009
30,89,776,2009
30,91,49,2009
30,97,119,2009
30,102,1036,2009
30,104,363,2009
30,108,1423,2009
30,109,571,2009
30,116,793,2009
30,117,16,2009
30,118,209,2009
30,121,110,2009
30,123,474,2009
30,124,1027,2009
30,128,415,2009
30,130,119,2009
30,131,1389,2009
30,138,1713,2009
30,141,1011,2009
30,143,507,2009
30,155,371,2009
30,161,137,2009
30,164,183,2009
30,169,168,2009
30,173,330,2009
30,174,674,2009
30,178,78,2009
30,181,206,2009
30,183,203,2009
30,184,274,2009
30,189,907,2009
30,193,4504,2009
30,201,449,2009
30,206,6,2009
30,210,68,2009
31,2,237,2009
31,40,170,2009
31,48,228,2009
31,50,5476,2009
31,52,108,2009
31,56,321,2009
31,59,14,2009
31,96,718,2009
31,101,240,2009
32,5,88,2009
32,7,253,2009
32,10,2298,2009
32,17,2949,2009
32,19,141,2009
32,20,422,2009
32,22,141,2009
32,23,47,2009
32,24,371,2009
32,34,78,2009
32,36,141,2009
32,38,520,2009
32,39,468,2009
32,42,52,2009
32,44,40,2009
32,48,236,2009
32,49,132,2009
32,51,37,2009
32,55,194,2009
32,56,371,2009
32,57,66,2009
NA,NA,29074,2009
