entidad,municipio,nEgresos,anho
10,14,116,2018
10,15,5,2018
10,17,3,2018
10,18,20,2018
10,23,137,2018
10,24,35,2018
10,28,1,2018
10,32,336,2018
10,34,7,2018
10,38,22,2018
10,39,2,2018
11,1,414,2018
11,2,596,2018
11,3,946,2018
11,4,113,2018
11,5,199,2018
11,7,2431,2018
11,8,87,2018
11,9,336,2018
11,11,225,2018
11,14,851,2018
11,15,938,2018
11,16,72,2018
11,17,2715,2018
11,18,183,2018
11,19,137,2018
11,20,8025,2018
11,21,196,2018
11,23,744,2018
11,25,403,2018
11,26,138,2018
11,27,1075,2018
11,28,346,2018
11,29,126,2018
11,30,293,2018
11,31,439,2018
11,32,494,2018
11,33,966,2018
11,35,289,2018
11,37,1345,2018
11,39,91,2018
11,41,277,2018
11,42,581,2018
11,44,234,2018
11,46,182,2018
12,1,3195,2018
12,7,83,2018
12,11,364,2018
12,12,729,2018
12,22,655,2018
12,28,368,2018
12,29,2071,2018
12,32,113,2018
12,34,468,2018
12,35,1024,2018
12,38,694,2018
12,40,16,2018
12,46,795,2018
12,48,4,2018
12,50,64,2018
12,51,156,2018
12,55,612,2018
12,57,5,2018
12,61,49,2018
12,66,1696,2018
12,68,15,2018
12,75,82,2018
13,3,229,2018
13,8,319,2018
13,11,118,2018
13,27,54,2018
13,28,593,2018
13,29,256,2018
13,30,512,2018
13,31,48,2018
13,35,98,2018
13,41,196,2018
13,48,2938,2018
13,53,99,2018
13,56,805,2018
13,61,165,2018
13,63,130,2018
13,69,137,2018
13,73,309,2018
13,76,1037,2018
13,77,136,2018
13,81,2,2018
14,6,164,2018
14,13,88,2018
14,15,590,2018
14,18,906,2018
14,21,2,2018
14,22,87,2018
14,23,1144,2018
14,24,544,2018
14,25,151,2018
14,35,62,2018
14,37,59,2018
14,39,12086,2018
14,42,93,2018
14,43,50,2018
14,50,98,2018
14,53,894,2018
14,55,232,2018
14,58,57,2018
14,63,647,2018
14,64,49,2018
14,67,1627,2018
14,73,263,2018
14,78,37,2018
14,82,341,2018
14,83,792,2018
14,85,129,2018
14,91,40,2018
14,93,819,2018
14,97,839,2018
14,100,53,2018
14,114,3,2018
14,118,191,2018
14,120,3073,2018
14,124,244,2018
15,1,244,2018
15,2,175,2018
15,9,567,2018
15,12,112,2018
15,13,2817,2018
15,14,879,2018
15,16,462,2018
15,20,518,2018
15,21,205,2018
15,24,1767,2018
15,25,2867,2018
15,30,52,2018
15,31,2309,2018
15,33,5127,2018
15,35,309,2018
15,36,286,2018
15,37,113,2018
15,39,1058,2018
15,40,636,2018
15,42,618,2018
15,43,165,2018
15,45,594,2018
15,47,209,2018
15,52,203,2018
15,54,517,2018
15,57,1917,2018
15,58,2406,2018
15,60,155,2018
15,64,143,2018
15,65,184,2018
15,67,178,2018
15,70,1736,2018
15,74,765,2018
15,80,55,2018
15,81,631,2018
15,82,656,2018
15,86,100,2018
15,87,205,2018
15,88,880,2018
15,90,328,2018
15,94,224,2018
15,97,181,2018
15,99,1712,2018
15,104,1339,2018
15,105,91,2018
15,106,5299,2018
15,109,886,2018
15,110,493,2018
15,112,128,2018
15,113,134,2018
15,114,471,2018
15,115,253,2018
15,117,68,2018
15,120,348,2018
15,121,3,2018
15,122,902,2018
15,123,144,2018
15,124,327,2018
16,6,802,2018
16,8,5,2018
16,9,133,2018
16,10,20,2018
16,12,91,2018
16,14,6,2018
16,15,71,2018
16,22,708,2018
16,24,282,2018
16,34,205,2018
16,35,23,2018
16,38,100,2018
16,50,300,2018
16,52,964,2018
16,53,3056,2018
16,55,100,2018
16,57,79,2018
16,65,175,2018
16,66,882,2018
16,69,621,2018
16,71,196,2018
16,75,346,2018
16,76,328,2018
16,82,307,2018
16,97,16,2018
16,98,167,2018
16,99,8,2018
16,102,1629,2018
16,104,66,2018
16,107,157,2018
16,108,1366,2018
16,112,458,2018
17,3,260,2018
17,6,1352,2018
17,7,1862,2018
17,8,39,2018
17,12,911,2018
17,13,56,2018
17,16,37,2018
17,17,47,2018
17,18,529,2018
17,21,194,2018
17,29,884,2018
17,31,214,2018
18,1,75,2018
18,4,55,2018
18,6,172,2018
18,9,165,2018
18,10,172,2018
18,15,338,2018
18,16,60,2018
18,17,2325,2018
18,18,23,2018
18,19,3,2018
18,20,245,2018
19,6,500,2018
19,9,1,2018
19,11,175,2018
19,14,340,2018
19,17,178,2018
19,26,6134,2018
19,33,123,2018
19,38,444,2018
19,39,2131,2018
19,44,247,2018
19,46,3022,2018
20,6,224,2018
20,14,139,2018
20,21,12,2018
20,26,178,2018
20,31,213,2018
20,39,449,2018
20,41,138,2018
20,42,62,2018
20,43,422,2018
20,44,167,2018
20,57,153,2018
20,59,303,2018
20,64,99,2018
20,67,2701,2018
20,70,38,2018
20,73,485,2018
20,79,539,2018
20,115,1,2018
20,156,16,2018
20,158,143,2018
20,164,180,2018
20,177,208,2018
20,184,1078,2018
20,190,165,2018
20,277,108,2018
20,278,225,2018
20,295,426,2018
20,307,55,2018
20,318,176,2018
20,324,720,2018
20,327,166,2018
20,334,106,2018
20,364,160,2018
20,397,120,2018
20,413,312,2018
20,467,131,2018
20,469,135,2018
20,482,555,2018
20,484,67,2018
20,515,284,2018
20,516,132,2018
20,526,185,2018
20,545,24,2018
20,551,197,2018
20,559,142,2018
21,1,109,2018
21,3,283,2018
21,4,306,2018
21,6,118,2018
21,10,55,2018
21,19,849,2018
21,25,25,2018
21,35,120,2018
21,43,243,2018
21,44,46,2018
21,45,292,2018
21,47,78,2018
21,51,1,2018
21,53,138,2018
21,67,96,2018
21,71,796,2018
21,72,58,2018
21,74,726,2018
21,82,6,2018
21,83,43,2018
21,84,86,2018
21,85,692,2018
21,91,41,2018
21,94,554,2018
21,109,54,2018
21,110,54,2018
21,111,13,2018
21,114,4874,2018
21,116,35,2018
21,119,1208,2018
21,128,77,2018
21,132,564,2018
21,142,150,2018
21,145,41,2018
21,154,657,2018
21,155,174,2018
21,156,1910,2018
21,164,667,2018
21,169,4,2018
21,172,59,2018
21,174,1463,2018
21,177,38,2018
21,183,58,2018
21,186,455,2018
21,191,44,2018
21,194,94,2018
21,195,129,2018
21,197,363,2018
21,207,386,2018
21,208,744,2018
21,210,53,2018
21,217,25,2018
22,1,27,2018
22,4,944,2018
22,9,402,2018
22,14,5779,2018
22,16,1811,2018
23,1,304,2018
23,2,356,2018
23,3,17,2018
23,4,1440,2018
23,5,3109,2018
23,6,147,2018
23,7,22,2018
23,8,1154,2018
23,10,3,2018
24,3,215,2018
24,8,73,2018
24,10,12,2018
24,13,1548,2018
24,15,79,2018
24,16,1,2018
24,20,495,2018
24,24,970,2018
24,25,33,2018
24,28,5056,2018
24,35,334,2018
24,37,323,2018
24,40,26,2018
24,53,223,2018
24,54,36,2018
24,56,31,2018
24,58,3,2018
25,1,2235,2018
25,2,38,2018
25,3,1,2018
25,4,50,2018
25,5,49,2018
25,6,5149,2018
25,7,24,2018
25,8,30,2018
25,9,328,2018
25,10,83,2018
25,11,1194,2018
25,12,1508,2018
25,13,16,2018
25,14,85,2018
25,15,334,2018
25,16,1,2018
25,17,43,2018
25,18,350,2018
26,2,573,2018
26,3,38,2018
26,17,546,2018
26,18,2714,2018
26,19,254,2018
26,25,29,2018
26,29,810,2018
26,30,3635,2018
26,33,375,2018
26,36,234,2018
26,38,3,2018
26,41,67,2018
26,42,1177,2018
26,43,1049,2018
26,48,340,2018
26,55,852,2018
26,66,13,2018
27,1,228,2018
27,2,1513,2018
27,3,196,2018
27,4,5946,2018
27,5,927,2018
27,6,604,2018
27,7,175,2018
27,8,567,2018
27,9,11,2018
27,10,36,2018
27,11,116,2018
27,12,701,2018
27,13,144,2018
27,14,197,2018
27,15,141,2018
27,16,578,2018
27,17,145,2018
28,1,11,2018
28,2,60,2018
28,3,319,2018
28,9,813,2018
28,16,11,2018
28,17,2,2018
28,21,784,2018
28,22,2050,2018
28,25,18,2018
28,27,1881,2018
28,32,2827,2018
28,33,248,2018
28,35,266,2018
28,37,34,2018
28,38,1401,2018
28,39,77,2018
28,40,387,2018
28,41,1653,2018
29,2,1319,2018
29,5,266,2018
29,6,249,2018
29,7,136,2018
29,13,832,2018
29,18,95,2018
29,23,279,2018
29,25,478,2018
29,33,1250,2018
29,34,121,2018
29,38,974,2018
29,44,181,2018
30,9,45,2018
30,10,504,2018
30,11,4,2018
30,13,219,2018
30,16,315,2018
30,21,33,2018
30,23,86,2018
30,28,639,2018
30,32,253,2018
30,34,104,2018
30,38,382,2018
30,39,1420,2018
30,44,1404,2018
30,45,744,2018
30,47,221,2018
30,48,117,2018
30,58,43,2018
30,61,385,2018
30,66,226,2018
30,69,98,2018
30,71,568,2018
30,72,38,2018
30,77,212,2018
30,82,36,2018
30,83,34,2018
30,87,2719,2018
30,89,232,2018
30,91,42,2018
30,97,121,2018
30,102,749,2018
30,104,173,2018
30,108,923,2018
30,109,376,2018
30,112,171,2018
30,116,493,2018
30,117,2,2018
30,118,206,2018
30,121,35,2018
30,123,231,2018
30,124,404,2018
30,128,438,2018
30,129,80,2018
30,130,72,2018
30,131,1095,2018
30,138,1725,2018
30,141,860,2018
30,143,276,2018
30,155,270,2018
30,160,230,2018
30,161,125,2018
30,164,190,2018
30,169,88,2018
30,173,169,2018
30,174,397,2018
30,178,26,2018
30,181,76,2018
30,183,138,2018
30,184,235,2018
30,189,626,2018
30,193,2579,2018
30,201,122,2018
30,204,1,2018
30,210,66,2018
31,2,102,2018
31,40,133,2018
31,48,77,2018
31,50,5030,2018
31,52,73,2018
31,56,75,2018
31,96,691,2018
31,101,135,2018
31,102,933,2018
32,5,48,2018
32,7,69,2018
32,10,2184,2018
32,17,2595,2018
32,19,60,2018
32,20,287,2018
32,22,104,2018
32,23,41,2018
32,24,241,2018
32,34,32,2018
32,36,47,2018
32,38,93,2018
32,39,113,2018
32,42,16,2018
32,44,38,2018
32,48,79,2018
32,49,44,2018
32,51,18,2018
32,55,44,2018
32,56,482,2018
32,57,26,2018
