entidad,municipio,nEgresos,anho
16,98,815,2011
16,99,139,2011
16,102,2743,2011
16,104,251,2011
16,107,146,2011
16,108,2312,2011
16,112,386,2011
17,3,608,2011
17,6,1185,2011
17,7,3213,2011
17,8,86,2011
17,12,1252,2011
17,16,12,2011
17,17,42,2011
17,18,285,2011
17,21,290,2011
17,29,1880,2011
17,31,188,2011
18,1,117,2011
18,4,175,2011
18,6,233,2011
18,9,266,2011
18,10,365,2011
18,12,5,2011
18,15,1049,2011
18,16,122,2011
18,17,3570,2011
18,18,38,2011
18,19,14,2011
18,20,334,2011
19,6,316,2011
19,9,15,2011
19,11,189,2011
19,14,409,2011
19,17,149,2011
19,26,7417,2011
19,33,446,2011
19,38,708,2011
19,39,3378,2011
19,44,376,2011
19,46,3570,2011
20,6,264,2011
20,14,172,2011
20,21,37,2011
20,26,284,2011
20,31,232,2011
20,39,934,2011
20,41,578,2011
20,42,110,2011
20,43,804,2011
20,44,150,2011
20,57,687,2011
20,59,883,2011
20,64,27,2011
20,67,3487,2011
20,73,595,2011
20,79,811,2011
20,115,1,2011
20,156,64,2011
20,158,62,2011
20,164,118,2011
20,177,348,2011
20,184,861,2011
20,190,193,2011
20,278,151,2011
20,295,681,2011
20,318,646,2011
20,324,830,2011
20,327,162,2011
20,334,121,2011
20,364,260,2011
20,397,606,2011
20,413,66,2011
20,467,578,2011
20,469,378,2011
20,482,784,2011
20,484,128,2011
20,515,375,2011
20,516,132,2011
20,526,118,2011
20,551,780,2011
20,559,97,2011
21,4,336,2011
21,6,14,2011
21,10,100,2011
21,19,538,2011
21,25,84,2011
21,35,239,2011
21,44,112,2011
21,45,287,2011
21,47,329,2011
21,53,542,2011
21,67,158,2011
21,71,950,2011
21,72,53,2011
21,82,19,2011
21,83,36,2011
21,84,250,2011
21,85,1,2011
21,91,11,2011
21,94,364,2011
21,110,111,2011
21,111,24,2011
21,114,6851,2011
21,116,54,2011
21,132,600,2011
21,142,944,2011
21,145,110,2011
21,154,214,2011
21,155,129,2011
21,156,2314,2011
21,164,1005,2011
21,169,358,2011
21,174,135,2011
21,177,142,2011
21,183,59,2011
21,186,1,2011
21,191,56,2011
21,195,48,2011
21,197,830,2011
21,207,924,2011
21,208,956,2011
21,210,85,2011
21,217,49,2011
22,4,1373,2011
22,9,586,2011
22,14,6553,2011
22,16,204,2011
23,1,357,2011
23,2,458,2011
23,3,17,2011
23,4,1839,2011
23,5,3266,2011
23,6,143,2011
23,7,10,2011
23,8,982,2011
24,3,366,2011
24,8,234,2011
24,10,65,2011
24,13,2188,2011
24,15,357,2011
24,16,74,2011
24,20,1188,2011
24,24,1286,2011
24,25,104,2011
24,28,5417,2011
24,35,1004,2011
24,37,1412,2011
24,40,175,2011
24,54,203,2011
24,56,14,2011
24,58,3,2011
25,1,3031,2011
25,2,182,2011
25,3,64,2011
25,4,137,2011
25,5,102,2011
25,6,6722,2011
25,7,142,2011
25,8,118,2011
25,9,627,2011
25,10,293,2011
25,11,1827,2011
25,12,2031,2011
25,13,64,2011
25,14,185,2011
25,15,610,2011
25,16,17,2011
25,17,94,2011
25,18,497,2011
26,2,654,2011
26,3,93,2011
26,17,719,2011
26,18,2989,2011
26,19,298,2011
26,25,36,2011
26,29,1084,2011
26,30,4670,2011
26,33,486,2011
26,36,288,2011
26,38,117,2011
26,41,66,2011
26,42,1218,2011
26,43,1330,2011
26,48,534,2011
26,55,866,2011
26,58,1,2011
26,66,46,2011
27,1,424,2011
27,2,1661,2011
27,4,7882,2011
27,5,1365,2011
27,6,871,2011
27,7,316,2011
27,8,883,2011
27,9,36,2011
27,10,77,2011
27,11,128,2011
27,12,1129,2011
27,13,99,2011
27,14,225,2011
27,15,205,2011
27,16,630,2011
27,17,355,2011
28,1,20,2011
28,2,116,2011
28,3,176,2011
28,9,1443,2011
28,16,62,2011
28,17,18,2011
28,21,1083,2011
28,22,2426,2011
28,25,16,2011
28,27,2241,2011
28,32,3380,2011
28,33,3,2011
28,34,1,2011
28,35,422,2011
28,37,179,2011
28,38,1772,2011
28,39,264,2011
28,41,2491,2011
29,2,1095,2011
29,5,107,2011
29,6,713,2011
29,7,244,2011
29,18,113,2011
29,23,170,2011
29,25,420,2011
29,33,1129,2011
29,34,185,2011
29,38,1199,2011
29,44,363,2011
30,10,687,2011
30,11,44,2011
30,13,266,2011
30,16,519,2011
30,21,83,2011
30,23,161,2011
30,32,441,2011
30,34,195,2011
30,38,498,2011
30,39,2069,2011
30,44,1988,2011
30,45,991,2011
30,47,897,2011
30,58,813,2011
30,61,349,2011
30,66,191,2011
30,69,141,2011
30,71,692,2011
30,72,43,2011
30,77,248,2011
30,82,231,2011
30,83,103,2011
30,87,4039,2011
30,89,1077,2011
30,91,76,2011
30,97,125,2011
30,102,1166,2011
30,104,284,2011
30,108,1379,2011
30,109,530,2011
30,116,740,2011
30,117,26,2011
30,118,228,2011
30,121,98,2011
30,123,351,2011
30,124,1225,2011
30,128,454,2011
30,129,44,2011
30,130,115,2011
30,131,1753,2011
30,138,2040,2011
30,141,993,2011
30,143,527,2011
30,155,346,2011
30,161,174,2011
30,164,150,2011
30,169,149,2011
30,173,134,2011
30,174,567,2011
30,178,58,2011
30,181,196,2011
30,183,231,2011
30,184,305,2011
30,189,900,2011
30,193,2984,2011
30,201,469,2011
30,206,2,2011
30,210,82,2011
31,2,261,2011
31,40,315,2011
31,48,290,2011
31,50,5697,2011
31,52,84,2011
31,56,310,2011
31,59,11,2011
31,96,710,2011
31,101,199,2011
32,5,27,2011
32,7,259,2011
32,10,2915,2011
32,17,3145,2011
32,19,152,2011
32,20,428,2011
32,22,195,2011
32,23,74,2011
32,24,379,2011
32,34,74,2011
32,36,94,2011
32,38,474,2011
32,39,408,2011
32,42,24,2011
32,44,40,2011
32,48,263,2011
32,49,151,2011
32,51,40,2011
32,55,183,2011
32,56,301,2011
32,57,88,2011
NA,NA,11920,2011
